Student_ID,Semester,Age,Gender,Attendance_Percentage,Previous_CGPA,Internal_Marks,Assignment_Completion,Study_Hours_Per_Week,Backlogs,Stress_Level,Motivation_Level,Sleep_Hours,Family_Support,Internet_Access,Extracurricular,Financial_Difficulty,Mental_Wellbeing,Screen_Time_Hours,Commute_Time_Minutes,Academic_Risk
S03079,7,21,Male,74,7.61,54,78,13,1,5,7,6.4,Yes,Yes,No,No,9,5.4,14,0
S03080,2,22,Female,44,6.59,56,77,15,1,6,8,4.5,Yes,Yes,Yes,Yes,4,4.9,38,1
S03081,8,19,Male,100,6.37,71,71,24,0,4,5,7.1,Yes,Yes,Yes,No,6,4.7,37,0
S03082,4,19,Female,76,8.23,75,84,20,1,8,2,7.5,Yes,Yes,Yes,Yes,7,7.0,56,0
S03083,5,19,Male,70,7.93,74,100,35,2,7,6,7.6,Yes,Yes,No,No,3,5.2,56,0
S03084,7,21,Male,89,9.57,62,63,20,0,3,6,8.1,No,Yes,Yes,Yes,6,2.1,11,0
S03085,8,17,Male,75,7.85,74,100,23,0,3,5,6.2,No,Yes,Yes,No,10,10.4,53,0
S03086,8,20,Male,81,6.21,91,58,6,0,7,5,5.9,Yes,Yes,Yes,No,5,2.5,45,1
S03087,4,18,Female,65,9.07,81,75,15,0,1,3,6.7,Yes,Yes,No,No,3,4.0,29,0
S03088,1,19,Male,65,5.93,43,53,11,2,5,5,6.5,Yes,Yes,No,No,4,3.7,43,1
S03089,1,19,Female,72,6.76,54,71,11,2,3,1,7.2,Yes,Yes,No,No,6,3.3,48,0
S03090,8,19,Male,93,6.61,59,71,24,3,5,5,5.6,Yes,No,No,No,8,5.4,19,0
S03091,4,19,Female,69,6.69,88,54,26,0,7,3,8.3,Yes,Yes,Yes,No,7,6.2,20,0
S03092,6,18,Female,67,7.94,45,71,21,0,2,5,8.0,No,Yes,Yes,Yes,3,8.5,22,1
S03093,1,21,Male,67,6.6,68,82,22,0,5,6,7.1,Yes,Yes,Yes,Yes,4,6.1,18,0
S03094,5,19,Female,86,7.7,67,65,10,0,8,5,7.9,Yes,Yes,No,No,5,4.9,23,0
S03095,3,24,Female,55,6.97,60,53,14,0,7,5,6.7,Yes,Yes,No,No,6,4.9,61,1
S03096,3,24,Female,87,6.25,53,81,14,1,9,9,6.8,No,Yes,Yes,No,5,5.5,16,0
S03097,8,20,Male,55,5.25,82,75,18,0,3,9,6.1,Yes,Yes,No,No,7,2.4,44,0
S03098,2,22,Female,80,7.87,48,80,24,0,2,4,6.5,Yes,Yes,Yes,No,6,3.0,61,0
S03099,1,24,Male,98,6.77,52,81,19,0,4,6,7.3,Yes,Yes,Yes,Yes,6,4.9,0,0
S03100,8,22,Male,69,7.35,65,57,13,2,1,6,6.9,Yes,Yes,Yes,No,4,5.9,36,0
S03101,5,18,Female,65,7.53,58,70,27,4,5,5,6.6,Yes,Yes,No,No,4,7.3,31,0
S03102,3,19,Female,67,9.27,56,93,7,0,4,3,6.7,Yes,Yes,No,No,7,8.6,73,0
S03103,1,21,Female,76,7.65,61,51,17,1,5,5,6.8,Yes,Yes,Yes,No,6,6.3,20,0
S03104,3,20,Male,96,4.73,74,63,1,0,5,3,5.6,Yes,Yes,Yes,No,6,5.1,2,1
S03105,2,19,Male,68,7.97,44,71,2,0,7,6,8.4,Yes,Yes,No,No,4,6.1,42,0
S03106,2,24,Male,59,6.68,46,71,17,0,4,6,5.6,No,Yes,Yes,No,3,5.1,27,1
S03107,2,22,Male,91,6.15,75,63,11,1,4,3,7.0,Yes,Yes,Yes,No,4,5.4,16,0
S03108,8,21,Female,97,7.47,63,81,10,0,4,6,7.7,Yes,Yes,Yes,No,7,5.7,50,0
S03109,6,18,Male,72,6.79,87,62,23,1,7,9,6.9,No,Yes,Yes,No,3,6.3,17,0
S03110,8,19,Female,78,6.48,69,71,13,0,6,7,5.8,Yes,Yes,Yes,Yes,5,7.1,11,0
S03111,7,18,Male,61,6.93,54,86,16,2,3,8,6.9,Yes,Yes,No,Yes,6,6.0,69,0
S03112,1,17,Female,88,8.52,88,66,16,0,6,8,7.2,Yes,Yes,Yes,No,3,6.4,24,0
S03113,4,17,Female,92,8.09,48,100,6,0,4,9,5.5,Yes,Yes,Yes,Yes,2,2.5,49,0
S03114,1,22,Male,54,9.29,58,94,6,1,2,2,7.0,Yes,Yes,No,No,7,4.5,72,0
S03115,6,22,Male,66,7.85,94,82,26,2,3,4,4.6,Yes,Yes,No,No,4,3.9,58,0
S03116,2,17,Male,100,7.7,54,79,20,2,7,4,6.4,Yes,Yes,Yes,No,5,6.7,70,0
S03117,6,23,Female,75,6.17,77,66,20,1,6,4,5.8,No,Yes,Yes,No,8,8.5,57,0
S03118,5,20,Male,66,7.38,73,91,7,0,5,3,5.8,Yes,No,No,No,4,6.7,9,0
S03119,8,17,Male,84,6.51,65,86,17,0,1,6,5.2,Yes,Yes,Yes,No,8,7.0,65,0
S03120,2,18,Male,85,5.94,89,90,5,0,1,5,8.2,Yes,Yes,Yes,No,5,9.0,8,0
S03121,1,23,Female,96,7.07,85,82,9,2,5,5,8.1,Yes,Yes,No,No,4,7.0,33,0
S03122,8,17,Female,88,8.23,91,74,9,2,3,4,6.4,Yes,Yes,Yes,No,6,9.7,50,0
S03123,8,19,Male,63,7.66,95,72,14,5,3,10,6.6,Yes,Yes,No,No,6,2.8,36,0
S03124,1,18,Female,100,5.6,78,70,13,0,5,5,6.0,Yes,Yes,Yes,Yes,5,5.3,6,0
S03125,5,23,Female,86,6.65,76,84,9,0,1,10,5.7,Yes,Yes,Yes,Yes,3,4.2,9,0
S03126,2,21,Male,93,5.51,78,73,29,1,7,5,6.1,Yes,Yes,No,No,5,4.0,65,0
S03127,8,18,Female,58,8.18,72,83,21,1,4,8,7.1,Yes,Yes,Yes,Yes,5,5.2,38,0
S03128,1,18,Male,67,7.59,76,75,9,1,5,4,5.8,Yes,Yes,Yes,No,6,5.3,50,0
S03129,2,19,Female,57,7.28,58,96,3,1,3,9,7.0,Yes,Yes,Yes,No,6,6.7,48,0
S03130,2,23,Female,76,6.01,70,72,1,0,5,3,7.0,Yes,Yes,No,No,7,1.9,10,0
S03131,6,17,Male,75,7.0,100,77,18,1,5,6,7.6,Yes,Yes,No,Yes,3,8.8,18,0
S03132,5,23,Female,74,9.87,68,49,19,1,3,6,6.3,Yes,Yes,Yes,Yes,5,12.0,26,0
S03133,3,19,Female,58,9.16,98,56,9,1,2,3,6.4,Yes,Yes,No,No,4,3.9,33,1
S03134,6,19,Male,52,7.43,76,85,24,1,3,3,6.3,No,Yes,Yes,No,1,8.2,52,1
S03135,3,23,Female,98,9.53,75,67,9,1,10,3,8.6,Yes,Yes,Yes,Yes,4,8.5,54,0
S03136,2,23,Male,74,8.02,81,75,15,0,6,6,8.0,No,Yes,Yes,No,5,11.1,28,0
S03137,4,23,Male,96,7.12,100,72,8,0,4,6,7.3,No,Yes,Yes,Yes,5,4.7,37,0
S03138,2,21,Male,84,5.72,71,84,12,0,5,6,5.5,Yes,Yes,No,Yes,3,3.9,20,0
S03139,7,22,Male,56,7.53,83,79,1,1,5,5,7.1,No,Yes,No,Yes,3,7.8,8,1
S03140,1,23,Female,99,7.35,85,80,15,0,8,4,7.0,Yes,Yes,No,Yes,3,1.9,13,0
S03141,4,24,Male,100,7.68,94,89,7,0,3,4,7.7,Yes,Yes,Yes,No,3,1.7,42,0
S03142,1,23,Male,71,7.48,60,78,16,2,2,9,7.0,Yes,Yes,Yes,Yes,7,5.7,15,0
S03143,2,19,Male,74,8.55,82,67,19,1,3,7,7.1,No,Yes,Yes,No,9,5.0,8,0
S03144,5,23,Female,70,7.8,76,80,19,0,6,3,6.5,Yes,Yes,Yes,Yes,6,6.1,52,0
S03145,8,23,Female,100,5.26,72,48,21,2,8,5,5.4,Yes,Yes,Yes,Yes,4,4.7,30,1
S03146,6,23,Male,86,7.53,81,85,4,2,4,4,7.1,No,Yes,Yes,No,6,2.3,0,0
S03147,3,19,Male,99,8.25,43,66,11,0,5,8,7.4,No,Yes,Yes,No,5,4.3,45,0
S03148,5,17,Male,85,9.26,82,52,23,0,7,7,6.8,No,No,Yes,No,6,9.5,40,0
S03149,6,18,Male,100,6.79,57,62,21,0,1,7,7.4,Yes,Yes,No,No,2,7.7,0,0
S03150,8,24,Male,90,6.62,64,69,16,1,5,6,8.5,Yes,Yes,No,No,6,6.4,70,0
S03151,1,17,Male,68,6.25,69,36,12,3,7,3,7.1,No,Yes,No,No,8,6.4,37,1
S03152,1,18,Male,83,7.78,77,83,5,3,4,6,7.3,Yes,Yes,Yes,No,6,8.3,0,0
S03153,6,18,Female,79,7.55,65,80,7,0,3,3,7.2,Yes,Yes,Yes,No,6,1.3,25,0
S03154,8,20,Female,95,9.49,78,86,5,0,5,6,5.3,Yes,Yes,No,No,5,3.7,38,0
S03155,1,23,Female,84,8.13,73,59,4,2,7,5,7.5,Yes,Yes,Yes,No,3,5.1,28,1
S03156,4,17,Female,90,7.65,74,77,13,1,4,4,7.0,Yes,Yes,No,Yes,10,3.0,35,0
S03157,3,21,Female,82,7.9,49,62,17,2,5,7,8.1,Yes,Yes,No,No,4,5.3,55,0
S03158,2,21,Male,70,7.35,64,97,24,0,4,4,6.3,Yes,Yes,No,Yes,4,4.4,49,0
S03159,3,20,Female,69,7.18,79,72,15,1,1,5,8.3,Yes,Yes,No,No,1,3.2,48,0
S03160,1,20,Female,77,6.77,90,66,15,2,9,7,6.4,Yes,Yes,Yes,Yes,4,5.9,42,0
S03161,6,17,Female,82,6.77,48,88,12,1,2,4,7.8,Yes,Yes,No,No,6,4.9,18,0
S03162,2,24,Male,93,5.62,52,90,21,0,1,7,7.7,No,Yes,Yes,Yes,6,5.9,45,0
S03163,6,19,Male,76,7.81,64,92,15,0,6,6,6.1,No,Yes,No,Yes,5,4.8,47,0
S03164,2,24,Female,93,7.33,100,57,13,0,3,4,6.5,Yes,Yes,No,No,5,6.2,17,0
S03165,2,21,Male,93,7.75,60,96,17,1,1,9,6.5,Yes,Yes,No,Yes,7,6.6,0,0
S03166,2,22,Female,80,6.01,85,100,17,0,6,4,6.6,Yes,Yes,No,No,4,5.8,31,0
S03167,3,22,Male,87,7.19,81,55,13,4,5,1,7.0,Yes,Yes,No,No,4,4.4,40,0
S03168,7,20,Male,59,7.95,55,74,21,1,3,8,6.5,Yes,Yes,Yes,No,4,4.8,29,0
S03169,8,24,Male,71,7.65,57,67,1,0,6,4,8.2,Yes,Yes,Yes,Yes,3,5.4,0,0
S03170,3,18,Male,67,6.71,86,100,23,0,7,7,5.6,Yes,Yes,No,No,8,7.5,54,0
S03171,7,17,Female,99,7.34,56,81,11,1,1,5,7.5,Yes,Yes,Yes,No,6,5.8,18,0
S03172,7,20,Male,78,6.78,79,79,15,1,1,6,8.1,Yes,Yes,No,No,7,3.9,38,0
S03173,5,19,Female,58,6.21,82,70,14,3,4,5,4.8,Yes,Yes,Yes,Yes,7,6.7,26,1
S03174,1,21,Male,75,7.48,80,62,9,0,4,6,6.6,Yes,No,Yes,No,5,3.4,32,0
S03175,3,24,Male,85,9.25,73,89,8,1,5,5,7.6,No,Yes,No,No,3,3.9,49,0
S03176,4,24,Female,87,6.12,54,100,16,1,8,3,6.4,Yes,Yes,Yes,No,2,4.6,67,0
S03177,2,22,Male,57,7.15,68,69,14,0,1,5,7.8,Yes,Yes,Yes,No,4,4.1,42,0
S03178,3,18,Male,66,7.57,67,76,7,0,3,9,6.4,Yes,Yes,No,No,8,5.7,30,0
S03179,4,18,Male,76,7.48,88,55,27,1,7,4,6.8,No,Yes,No,No,5,3.9,16,0
S03180,2,19,Female,79,9.5,69,67,12,1,5,7,6.3,Yes,Yes,Yes,No,6,5.6,22,0
S03181,1,22,Female,91,6.9,57,43,29,0,2,5,5.9,Yes,Yes,Yes,No,6,2.8,58,0
S03182,6,18,Male,69,8.1,46,94,15,1,3,6,5.8,No,Yes,Yes,Yes,3,6.9,43,0
S03183,6,24,Male,68,6.36,80,100,1,0,5,3,7.3,Yes,No,Yes,Yes,5,5.7,51,0
S03184,5,21,Male,75,8.01,72,61,20,0,4,7,6.7,Yes,Yes,No,No,5,4.7,55,0
S03185,6,24,Male,96,7.26,42,40,20,4,3,7,7.3,Yes,Yes,Yes,No,6,5.2,40,0
S03186,6,18,Male,93,7.56,98,74,11,0,6,5,6.3,Yes,Yes,Yes,No,7,5.6,43,0
S03187,1,24,Female,83,6.7,92,67,8,1,5,8,8.6,No,Yes,No,Yes,5,7.7,25,0
S03188,2,23,Male,71,7.66,93,90,14,2,5,5,6.3,No,Yes,No,No,7,3.5,24,0
S03189,6,24,Female,65,8.11,66,59,15,3,4,7,5.6,Yes,Yes,No,No,4,6.2,41,0
S03190,7,23,Male,93,5.49,62,86,9,1,2,5,5.6,No,Yes,No,No,8,2.8,64,0
S03191,4,24,Male,61,6.69,64,38,29,2,2,5,7.4,No,Yes,Yes,No,6,5.6,15,1
S03192,1,20,Male,72,6.6,72,68,15,0,5,5,7.2,No,Yes,No,No,4,9.0,51,0
S03193,3,22,Male,68,7.73,100,63,16,1,10,4,6.7,Yes,Yes,No,No,6,5.1,6,0
S03194,2,20,Female,80,5.05,62,84,11,2,2,6,7.3,Yes,Yes,No,No,3,6.5,29,0
S03195,4,24,Male,70,5.77,65,77,8,0,2,6,7.8,Yes,Yes,Yes,No,6,8.1,25,0
S03196,6,19,Female,75,7.24,70,64,15,0,5,7,5.8,Yes,Yes,No,No,7,5.7,46,0
S03197,5,21,Female,54,6.02,89,42,18,0,2,4,7.1,Yes,Yes,Yes,No,7,7.4,51,0
S03198,7,24,Male,87,7.69,72,84,20,2,10,6,6.2,No,Yes,No,No,2,2.5,41,0
S03199,7,24,Female,81,6.75,68,97,6,4,1,5,7.1,Yes,Yes,Yes,No,6,6.9,50,0
S03200,8,20,Female,86,7.01,67,76,30,3,7,6,7.7,Yes,Yes,Yes,No,5,6.1,31,0
S03201,3,18,Female,77,9.28,58,55,19,1,4,5,7.5,Yes,Yes,No,No,6,5.7,73,0
S03202,2,23,Female,60,9.75,67,59,12,1,7,1,6.9,Yes,Yes,Yes,No,7,6.8,52,1
S03203,1,21,Female,79,6.46,64,89,1,0,5,7,5.8,Yes,Yes,Yes,No,7,5.5,42,0
S03204,8,21,Male,74,6.37,98,100,17,0,4,4,7.6,Yes,Yes,No,No,8,4.4,31,0
S03205,5,21,Male,69,6.22,83,68,22,3,6,5,6.0,No,Yes,Yes,No,4,5.9,71,1
S03206,7,17,Female,95,9.44,53,88,17,0,6,5,7.3,No,Yes,No,No,1,6.5,49,0
S03207,8,17,Male,66,6.9,73,56,25,1,5,7,6.6,Yes,Yes,No,Yes,2,5.4,58,0
S03208,4,23,Female,62,7.33,72,89,12,0,4,7,6.6,Yes,Yes,No,Yes,5,4.5,41,0
S03209,8,21,Female,79,6.38,54,80,20,2,6,7,7.3,No,Yes,Yes,No,6,3.2,22,0
S03210,5,23,Male,65,8.31,71,49,7,1,1,6,9.5,Yes,Yes,Yes,Yes,5,3.9,39,0
S03211,2,23,Female,60,7.17,73,93,21,0,7,4,7.0,Yes,Yes,Yes,No,2,5.2,57,0
S03212,3,21,Male,75,8.26,85,75,7,1,1,9,7.3,Yes,Yes,No,No,4,4.8,36,0
S03213,6,18,Male,77,6.48,61,82,23,1,5,5,8.4,Yes,Yes,Yes,Yes,6,3.6,50,0
S03214,7,17,Female,81,7.39,100,64,11,2,1,6,5.8,Yes,Yes,No,Yes,4,3.3,26,0
S03215,3,22,Female,90,8.8,76,65,11,1,8,8,6.2,No,Yes,Yes,No,7,7.8,34,0
S03216,1,19,Male,61,5.53,65,62,7,3,8,5,5.2,Yes,Yes,Yes,No,7,7.9,31,1
S03217,2,24,Male,80,7.41,73,64,19,0,5,6,6.6,Yes,Yes,No,No,9,4.0,49,0
S03218,4,17,Male,82,7.61,69,37,21,0,5,5,7.9,Yes,Yes,Yes,No,6,3.7,17,0
S03219,1,19,Male,71,9.33,59,73,27,1,3,8,7.4,Yes,Yes,Yes,No,6,5.2,34,0
S03220,1,22,Female,90,7.67,71,48,22,0,5,9,6.1,Yes,Yes,Yes,No,5,7.5,9,0
S03221,3,21,Female,75,8.27,96,59,17,1,1,8,6.1,Yes,Yes,Yes,Yes,4,4.4,33,0
S03222,1,24,Female,92,8.41,84,65,12,1,6,5,4.9,Yes,Yes,Yes,No,8,4.2,53,0
S03223,6,20,Female,84,7.12,74,43,21,3,3,5,6.4,Yes,Yes,Yes,No,7,5.8,61,0
S03224,4,21,Male,75,7.98,83,94,11,0,1,7,8.8,Yes,Yes,No,Yes,5,1.8,42,0
S03225,6,20,Male,67,5.8,57,70,11,2,3,3,6.9,No,Yes,No,Yes,3,6.0,14,1
S03226,2,19,Female,70,7.11,41,84,9,5,5,8,4.4,Yes,Yes,No,No,7,4.5,51,0
S03227,3,23,Female,91,6.36,92,90,15,0,4,3,7.1,Yes,Yes,Yes,Yes,4,4.6,76,0
S03228,1,23,Male,84,6.55,70,74,19,3,7,7,7.2,No,Yes,Yes,No,5,5.7,41,0
S03229,7,20,Male,87,8.13,85,73,17,3,4,3,7.1,No,Yes,Yes,Yes,6,7.0,40,0
S03230,4,18,Male,90,9.39,49,70,11,0,6,6,6.6,Yes,Yes,Yes,No,6,5.7,20,0
S03231,8,23,Male,66,6.9,53,49,17,1,7,9,8.7,No,Yes,No,No,9,1.8,57,0
S03232,2,23,Male,76,9.41,61,74,1,3,2,2,5.9,Yes,Yes,Yes,No,7,6.6,7,0
S03233,1,21,Female,90,7.76,94,69,22,0,5,6,7.4,Yes,Yes,Yes,No,5,3.6,24,0
S03234,8,20,Male,79,7.32,57,95,10,0,5,9,7.5,Yes,Yes,No,No,8,6.4,33,0
S03235,1,19,Male,86,5.55,86,81,13,0,5,6,6.9,Yes,Yes,No,Yes,4,6.4,43,0
S03236,5,20,Male,64,7.49,66,95,11,3,2,6,7.8,Yes,Yes,No,No,5,2.8,32,0
S03237,4,18,Male,85,7.88,66,92,10,0,4,4,7.6,Yes,Yes,Yes,No,5,6.8,39,0
S03238,6,17,Female,67,5.76,63,69,25,1,2,10,6.5,Yes,Yes,Yes,No,6,4.3,23,0
S03239,7,21,Female,100,7.56,65,100,17,0,9,5,7.5,Yes,Yes,Yes,No,5,3.1,26,0
S03240,6,18,Female,73,9.2,79,84,4,0,8,5,7.3,Yes,Yes,No,No,5,4.7,63,0
S03241,2,22,Male,70,10.0,68,87,20,2,5,2,6.1,Yes,Yes,No,Yes,7,5.8,52,0
S03242,6,19,Female,81,6.92,68,88,8,3,6,5,7.9,Yes,Yes,Yes,Yes,4,2.7,25,0
S03243,5,17,Male,100,6.49,80,62,15,2,6,5,6.1,Yes,Yes,Yes,Yes,4,3.1,34,0
S03244,1,17,Male,66,7.33,38,61,13,1,6,5,6.8,No,Yes,No,No,2,6.9,55,0
S03245,2,17,Male,79,5.68,70,100,11,0,1,6,7.5,Yes,No,No,No,7,6.0,17,0
S03246,7,18,Male,89,6.27,77,84,13,0,6,5,6.6,No,Yes,Yes,No,7,3.3,61,0
S03247,1,18,Female,76,7.88,80,78,11,1,4,7,8.1,Yes,Yes,No,No,4,9.2,32,0
S03248,1,22,Female,70,8.96,43,77,25,1,3,9,6.6,Yes,Yes,Yes,Yes,7,7.3,45,0
S03249,1,20,Male,71,6.96,55,91,14,1,3,7,8.4,Yes,Yes,No,Yes,8,3.9,0,0
S03250,8,22,Male,55,7.24,55,74,8,1,1,7,5.7,Yes,Yes,Yes,Yes,6,3.8,40,0
S03251,4,23,Female,71,6.46,53,97,24,2,6,7,8.8,Yes,Yes,No,No,4,1.5,15,0
S03252,7,24,Female,78,6.82,57,70,20,0,3,7,6.7,Yes,Yes,No,Yes,7,7.7,28,0
S03253,5,23,Male,69,5.82,53,65,1,1,5,5,5.6,Yes,Yes,No,Yes,5,7.6,41,1
S03254,3,18,Male,79,9.48,68,93,18,2,2,3,5.5,Yes,Yes,Yes,Yes,5,4.2,25,0
S03255,2,23,Male,75,7.11,36,35,7,1,3,5,6.3,Yes,Yes,No,No,8,6.1,45,0
S03256,1,22,Male,84,9.94,100,89,2,3,3,4,6.3,Yes,Yes,Yes,Yes,7,6.8,17,0
S03257,6,17,Female,94,7.75,84,70,11,0,6,5,8.5,Yes,Yes,No,No,4,4.3,3,0
S03258,2,20,Male,75,6.69,66,60,8,2,7,6,5.6,Yes,Yes,Yes,No,8,3.1,45,0
S03259,5,20,Male,91,7.66,84,40,19,2,6,7,5.9,Yes,Yes,No,Yes,5,1.0,26,0
S03260,5,19,Female,72,8.09,80,48,22,2,6,6,7.9,Yes,Yes,No,No,6,5.7,68,0
S03261,3,22,Male,94,7.43,85,73,1,3,3,1,6.2,Yes,Yes,No,No,8,3.7,47,0
S03262,1,21,Male,76,4.59,60,84,23,0,7,6,6.2,No,Yes,No,No,1,4.0,0,0
S03263,3,20,Male,67,8.09,52,84,16,2,5,5,7.5,Yes,Yes,Yes,No,7,4.0,80,0
S03264,6,17,Female,78,7.35,65,52,13,1,8,6,7.9,Yes,Yes,No,Yes,6,4.8,57,0
S03265,4,22,Male,57,7.27,60,52,14,1,4,4,6.8,No,Yes,No,No,7,5.4,41,0
S03266,2,22,Female,100,6.41,66,70,2,3,6,5,7.2,Yes,Yes,Yes,No,6,3.7,69,0
S03267,4,23,Male,68,7.86,67,82,10,1,4,8,5.0,No,Yes,Yes,No,6,1.5,0,0
S03268,4,17,Male,69,6.92,30,49,15,3,6,1,5.5,No,Yes,Yes,No,7,7.1,48,1
S03269,2,24,Male,76,7.01,47,78,20,0,4,10,6.4,Yes,Yes,Yes,No,6,3.3,70,0
S03270,1,19,Male,78,8.51,67,77,31,2,5,6,5.5,Yes,Yes,No,No,9,6.3,66,0
S03271,7,17,Male,71,6.8,79,69,10,1,4,5,8.1,Yes,Yes,Yes,No,2,5.7,24,0
S03272,1,19,Male,68,7.0,73,60,18,0,1,4,7.1,Yes,Yes,Yes,Yes,7,2.9,45,0
S03273,6,24,Female,81,5.61,57,62,15,0,2,4,7.2,Yes,Yes,No,Yes,8,4.1,29,0
S03274,2,18,Female,73,7.77,73,94,22,0,4,2,8.4,Yes,Yes,Yes,Yes,6,5.3,13,0
S03275,2,21,Male,81,6.79,82,100,11,1,4,7,8.4,Yes,Yes,Yes,Yes,3,3.1,10,0
S03276,2,24,Female,86,7.43,94,76,29,1,6,4,5.0,No,Yes,Yes,No,3,6.2,23,0
S03277,7,23,Female,76,7.5,55,92,24,3,5,7,6.8,Yes,Yes,Yes,Yes,4,5.6,71,0
S03278,2,20,Female,82,6.97,79,76,20,0,4,6,6.1,Yes,Yes,No,No,6,2.7,6,0
S03279,5,24,Female,73,8.1,80,69,15,0,6,8,6.4,Yes,Yes,No,Yes,7,7.0,54,0
S03280,7,21,Female,66,6.08,89,100,30,0,4,5,5.0,Yes,Yes,Yes,No,4,7.1,26,0
S03281,1,18,Female,86,6.58,73,94,11,0,4,1,6.7,Yes,Yes,Yes,Yes,10,4.2,42,0
S03282,4,17,Male,94,6.24,85,52,19,3,4,2,6.3,Yes,Yes,No,No,5,3.3,19,0
S03283,3,18,Male,84,9.01,62,85,21,1,2,8,7.3,Yes,Yes,Yes,Yes,4,8.0,43,0
S03284,2,17,Male,81,5.03,73,55,18,0,2,6,7.7,Yes,Yes,No,No,5,4.9,25,0
S03285,6,24,Female,71,5.6,70,60,21,0,4,4,7.5,Yes,Yes,No,No,6,2.8,42,0
S03286,7,22,Female,74,7.11,59,73,14,0,6,6,6.9,Yes,Yes,No,Yes,6,6.5,51,0
S03287,5,18,Female,100,7.05,43,74,8,1,4,4,5.4,Yes,Yes,No,No,3,3.4,43,0
S03288,2,19,Female,100,6.43,60,35,7,0,3,8,6.7,Yes,Yes,Yes,Yes,2,7.2,19,0
S03289,8,20,Male,87,6.62,49,66,10,3,6,4,6.8,Yes,Yes,Yes,Yes,8,2.5,54,1
S03290,5,24,Male,67,5.92,50,66,11,0,8,1,6.0,No,Yes,Yes,No,5,6.0,22,1
S03291,6,19,Female,61,7.06,92,50,17,1,1,8,7.5,No,Yes,No,No,6,4.6,73,0
S03292,2,20,Male,64,6.57,55,82,17,0,2,4,7.1,Yes,Yes,Yes,No,8,9.1,31,0
S03293,5,22,Male,91,4.36,66,54,26,0,5,7,7.4,Yes,Yes,No,No,9,4.9,62,0
S03294,2,18,Male,60,8.14,62,74,16,2,3,9,7.7,Yes,Yes,No,No,9,7.2,21,0
S03295,3,18,Male,71,7.73,70,100,11,1,3,1,7.6,Yes,Yes,Yes,No,8,5.9,35,0
S03296,4,18,Male,100,7.63,76,100,16,0,5,6,5.2,Yes,Yes,No,No,7,4.2,56,0
S03297,3,17,Female,67,7.07,50,94,16,2,2,10,6.9,Yes,No,No,No,5,2.9,42,0
S03298,4,18,Female,72,6.15,59,55,22,1,3,8,7.9,Yes,Yes,No,No,8,3.9,0,0
S03299,6,24,Male,55,7.77,78,61,15,0,2,3,8.4,Yes,Yes,Yes,No,3,4.2,59,0
S03300,7,20,Male,90,8.25,71,89,16,0,2,9,5.5,No,Yes,Yes,No,6,7.7,46,0
S03301,2,21,Female,80,6.32,71,87,26,0,5,9,6.7,Yes,Yes,Yes,Yes,6,4.5,0,0
S03302,1,19,Female,84,6.51,65,61,14,0,2,6,6.0,Yes,Yes,No,Yes,4,3.9,63,0
S03303,6,20,Female,67,7.98,55,90,13,0,2,6,6.5,Yes,No,No,Yes,7,3.9,41,0
S03304,1,22,Female,73,7.19,74,100,16,1,5,5,7.4,Yes,Yes,Yes,No,8,6.7,14,0
S03305,4,21,Male,81,6.29,74,68,27,2,3,6,5.5,Yes,Yes,No,Yes,6,6.5,13,0
S03306,7,24,Female,88,9.37,89,54,27,0,5,2,7.7,Yes,Yes,Yes,Yes,5,4.3,45,0
S03307,2,23,Male,56,7.78,93,74,2,0,5,5,6.0,Yes,No,No,No,5,6.8,18,0
S03308,2,22,Male,62,8.36,92,84,13,2,1,9,6.6,Yes,No,No,No,6,5.5,22,0
S03309,4,23,Female,86,9.59,79,55,15,0,3,10,6.5,Yes,Yes,No,No,6,5.1,20,0
S03310,1,19,Female,60,4.08,48,64,24,0,4,5,6.1,Yes,Yes,Yes,No,4,5.3,84,1
S03311,2,23,Male,82,7.0,99,91,13,3,5,5,7.9,Yes,Yes,Yes,No,6,4.0,4,0
S03312,4,19,Female,65,6.99,82,100,13,1,5,7,5.3,Yes,Yes,Yes,No,4,5.4,48,0
S03313,6,21,Female,79,6.75,53,71,17,4,3,5,7.8,Yes,Yes,Yes,No,9,4.6,21,0
S03314,7,23,Female,81,5.88,72,74,14,1,4,4,5.5,Yes,Yes,Yes,No,6,1.9,71,0
S03315,2,18,Female,80,7.09,93,79,12,1,1,9,5.0,Yes,Yes,Yes,No,9,4.3,20,0
S03316,8,22,Female,81,7.65,61,78,14,0,5,6,7.2,Yes,Yes,No,No,6,3.4,78,0
S03317,8,19,Female,48,6.65,83,79,14,1,6,7,7.5,No,Yes,No,Yes,8,7.3,70,0
S03318,7,20,Male,83,9.48,81,35,13,0,3,2,7.0,Yes,Yes,Yes,No,7,4.0,49,0
S03319,2,22,Female,86,8.4,38,96,23,1,4,4,8.5,No,Yes,No,Yes,5,8.5,0,0
S03320,3,20,Female,65,6.31,78,38,24,1,5,9,8.6,Yes,Yes,No,Yes,6,9.4,0,0
S03321,4,18,Female,73,7.52,60,62,18,1,4,6,6.9,Yes,Yes,Yes,No,8,2.2,14,0
S03322,1,18,Male,85,7.88,47,69,11,2,2,6,7.5,Yes,Yes,Yes,No,5,2.2,40,0
S03323,6,17,Male,78,7.16,60,58,16,2,7,4,6.7,No,Yes,Yes,No,7,7.1,21,0
